"individual_id","ea_id","rural","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs2q01","cs2q03","cs2q04","cs2q05_a","cs2q05_b","cs2q06","cs2q07"
"0709090060103","07090900601",1,7,9,9,8,88,6,1,3,1,27,6,,1,4
"0709090060104","07090900601",1,7,9,9,8,88,6,1,4,2,22,7,,3,4
"0709090060105","07090900601",1,7,9,9,8,88,6,1,5,2,25,7,,5,4
"0709090060106","07090900601",1,7,9,9,8,88,6,1,6,1,42,1,,42,3
"0710010040301","07100100403",1,7,10,1,8,88,4,3,1,1,38,1,,38,3
"0710010040302","07100100403",1,7,10,1,8,88,4,3,2,2,55,2,,40,1
"0710010040303","07100100403",1,7,10,1,8,88,4,3,3,1,58,3,,24,1
"0710010040304","07100100403",1,7,10,1,8,88,4,3,4,1,24,4,,1,5
"0710010040305","07100100403",1,7,10,1,8,88,4,3,5,1,23,5,,4,5
"0710010040306","07100100403",1,7,10,1,8,88,4,3,6,1,27,6,,2,5
"0710010040307","07100100403",1,7,10,1,8,88,4,3,7,2,22,7,,4,5
"0710010040308","07100100403",1,7,10,1,8,88,4,3,8,1,28,8,,28,3
"0710010040309","07100100403",1,7,10,1,8,88,4,3,9,1,19,9,,19,3
"0710010040310","07100100403",1,7,10,1,8,88,4,3,10,1,24,10,,24,1
"0710030100101","07100301001",1,7,10,3,8,88,10,1,1,1,56,1,,56,2
"0710030100102","07100301001",1,7,10,3,8,88,10,1,2,1,58,3,9,58,2
"0710030100103","07100301001",1,7,10,3,8,88,10,1,3,1,38,4,,0,5
"0710030100104","07100301001",1,7,10,3,8,88,10,1,4,1,32,5,,4,5
"0710030100105","07100301001",1,7,10,3,8,88,10,1,5,2,48,2,,48,1
"0710030100106","07100301001",1,7,10,3,8,88,10,1,6,1,30,11,,30,4
"0710030100107","07100301001",1,7,10,3,8,88,10,1,7,2,25,7,,25,4
"0710030100108","07100301001",1,7,10,3,8,88,10,1,8,1,42,6,,2,5
"0710060240101","07100602401",1,7,10,6,8,88,24,1,1,1,23,11,,23,4
"0710060240102","07100602401",1,7,10,6,8,88,24,1,2,1,67,9,3,49,2
"0710060240103","07100602401",1,7,10,6,8,88,24,1,3,1,39,1,11,39,3
"0710060240104","07100602401",1,7,10,6,8,88,24,1,4,1,28,11,11,28,1
"0710060240105","07100602401",1,7,10,6,8,88,24,1,5,1,27,11,,1,4
"0710060240106","07100602401",1,7,10,6,8,88,24,1,6,1,34,11,,34,3
"0710060240107","07100602401",1,7,10,6,8,88,24,1,7,1,27,5,,1,4
"0710060240108","07100602401",1,7,10,6,8,88,24,1,8,1,30,9,,30,3
"0710060240109","07100602401",1,7,10,6,8,88,24,1,9,1,43,11,,43,3
"0710080010501","07100800105",0,7,10,8,1,1,1,5,1,2,23,7,,7,5
"0710080010502","07100800105",0,7,10,8,1,1,1,5,2,1,23,1,,3,5
"0710080010503","07100800105",0,7,10,8,1,1,1,5,3,1,42,2,7,42,3
"0710080010504","07100800105",0,7,10,8,1,1,1,5,4,1,75,3,,75,2
"0710080010505","07100800105",0,7,10,8,1,1,1,5,5,1,42,10,,20,2
"0710080010506","07100800105",0,7,10,8,1,1,1,5,6,1,38,11,,38,1
"0710080010507","07100800105",0,7,10,8,1,1,1,5,7,2,35,2,,18,3
"0710080010508","07100800105",0,7,10,8,1,1,1,5,8,1,24,11,,3,4
"0710080010509","07100800105",0,7,10,8,1,1,1,5,9,1,57,1,,40,1
"0710080010510","07100800105",0,7,10,8,1,1,1,5,10,1,75,1,,44,2
"0710080010511","07100800105",0,7,10,8,1,1,1,5,11,1,51,5,,0,2
"0710090170301","07100901703",1,7,10,9,8,88,17,3,1,1,45,1,,45,5
"0710090170302","07100901703",1,7,10,9,8,88,17,3,2,1,24,2,11,24,4
"0710090170303","07100901703",1,7,10,9,8,88,17,3,3,1,56,3,,56,2
"0710090170304","07100901703",1,7,10,9,8,88,17,3,4,1,31,6,,3,4
"0710090170305","07100901703",1,7,10,9,8,88,17,3,5,2,22,7,,22,4
"0710090170306","07100901703",1,7,10,9,8,88,17,3,6,1,46,9,,46,2
"0710090170307","07100901703",1,7,10,9,8,88,17,3,7,1,26,11,,26,4
"0710090170308","07100901703",1,7,10,9,8,88,17,3,8,1,30,8,,6,4
"0710090170309","07100901703",1,7,10,9,8,88,17,3,9,1,24,10,,24,1
"0710120290101","07101202901",1,7,10,12,8,88,29,1,1,1,26,11,,1,4
"0710120290102","07101202901",1,7,10,12,8,88,29,1,2,1,23,5,11,3,4
"0710120290103","07101202901",1,7,10,12,8,88,29,1,3,1,23,11,,23,4
"0710120290104","07101202901",1,7,10,12,8,88,29,1,4,1,29,1,9,29,3
"0710120290105","07101202901",1,7,10,12,8,88,29,1,5,1,34,10,,34,1
"0710120290106","07101202901",1,7,10,12,8,88,29,1,6,1,29,11,,29,1
"0710120290107","07101202901",1,7,10,12,8,88,29,1,7,1,24,11,,24,1
"0710120290108","07101202901",1,7,10,12,8,88,29,1,8,2,38,2,,38,1
"0710120290109","07101202901",1,7,10,12,8,88,29,1,9,1,46,3,,46,1
"0710120290110","07101202901",1,7,10,12,8,88,29,1,10,1,30,6,,30,4
"0710120290111","07101202901",1,7,10,12,8,88,29,1,11,1,28,6,,3,4
"0711010020101","07110100201",1,7,11,1,8,88,2,1,1,1,39,1,,24,3
"0711010020102","07110100201",1,7,11,1,8,88,2,1,2,1,23,6,,1,4
"0711010020103","07110100201",1,7,11,1,8,88,2,1,3,1,35,10,,1,3
"0711010020104","07110100201",1,7,11,1,8,88,2,1,4,1,41,11,,21,3
"0711010020105","07110100201",1,7,11,1,8,88,2,1,5,1,34,11,,12,2
"0711030130301","07110301302",1,7,11,3,8,88,13,2,1,1,37,1,,37,2
"0711030130302","07110301302",1,7,11,3,8,88,13,2,2,1,29,11,,3,4
"0711030130303","07110301302",1,7,11,3,8,88,13,2,3,2,22,7,,1,4
"0711030130304","07110301302",1,7,11,3,8,88,13,2,4,1,27,5,,2,4
"0711030130305","07110301302",1,7,11,3,8,88,13,2,5,1,30,3,,30,1
"0711040030201","07110400302",0,7,11,4,1,1,3,2,1,1,52,5,3,28,4
"0711040030202","07110400302",0,7,11,4,1,1,3,2,2,2,20,7,,20,4
"0711040030203","07110400302",0,7,11,4,1,1,3,2,3,1,22,6,,2,4
"0711040030204","07110400302",0,7,11,4,1,1,3,2,4,1,58,1,,58,3
"0711040160301","07110401603",1,7,11,4,8,88,16,3,1,1,23,1,,23,2
"0711040160302","07110401603",1,7,11,4,8,88,16,3,2,1,21,11,,21,4
"0711040160303","07110401603",1,7,11,4,8,88,16,3,3,1,35,6,,3,4
"0711040160304","07110401603",1,7,11,4,8,88,16,3,4,2,22,7,,22,4
"0711040160305","07110401603",1,7,11,4,8,88,16,3,5,2,21,6,,1,4
"0711040160306","07110401603",1,7,11,4,8,88,16,3,6,1,35,2,,35,1
"0711040160307","07110401603",1,7,11,4,8,88,16,3,7,1,41,3,,41,1
"0711040160308","07110401603",1,7,11,4,8,88,16,3,8,2,19,5,,1,4
"0711040160309","07110401603",1,7,11,4,8,88,16,3,9,1,29,4,,3,4
"0711050200301","07110502003",1,7,11,5,8,88,20,3,1,1,37,1,3,4,2
"0711050200302","07110502003",1,7,11,5,8,88,20,3,2,1,39,2,3,3,2
"0711050200303","07110502003",1,7,11,5,8,88,20,3,3,1,25,6,,2,4
"0711050200304","07110502003",1,7,11,5,8,88,20,3,4,2,27,7,2,3,4
"0711050200305","07110502003",1,7,11,5,8,88,20,3,5,1,25,11,,2,2
"0711050200306","07110502003",1,7,11,5,8,88,20,3,6,1,40,3,,3,2
"0711050200307","07110502003",1,7,11,5,8,88,20,3,7,1,45,3,,4,2
"0711050200308","07110502003",1,7,11,5,8,88,20,3,8,1,28,5,,1,4
"0711080050101","07110800501",1,7,11,8,8,88,5,1,1,1,30,1,,30,1
"0711080050102","07110800501",1,7,11,8,8,88,5,1,2,1,23,6,,1,4
"0711080050103","07110800501",1,7,11,8,8,88,5,1,3,1,60,3,,27,1
"0711080050104","07110800501",1,7,11,8,8,88,5,1,4,1,60,11,3,60,1
"0711080050105","07110800501",1,7,11,8,8,88,5,1,5,1,41,11,,2,3
"0712010010201","07120100102",1,7,12,1,8,88,1,2,1,1,33,1,,33,3
"0712010010202","07120100102",1,7,12,1,8,88,1,2,2,1,22,2,,22,4
"0712010010203","07120100102",1,7,12,1,8,88,1,2,3,1,25,6,,5,4
"0712010010204","07120100102",1,7,12,1,8,88,1,2,4,2,26,6,,6,4
"0712010010205","07120100102",1,7,12,1,8,88,1,2,5,2,30,6,,6,4
"0712010010206","07120100102",1,7,12,1,8,88,1,2,6,2,25,7,,22,4
"0712010010207","07120100102",1,7,12,1,8,88,1,2,7,2,22,7,,22,4
"0712010010208","07120100102",1,7,12,1,8,88,1,2,8,2,20,7,,20,4
"0712010160201","07120101602",1,7,12,1,8,88,16,2,1,1,42,4,,2,4
"0712010160202","07120101602",1,7,12,1,8,88,16,2,2,1,66,9,,66,1
"0712010160203","07120101602",1,7,12,1,8,88,16,2,3,1,72,3,,72,2
"0712010160204","07120101602",1,7,12,1,8,88,16,2,4,2,30,7,,30,4
"0712010160205","07120101602",1,7,12,1,8,88,16,2,5,1,29,1,,29,4
"0712010160206","07120101602",1,7,12,1,8,88,16,2,6,2,26,11,,26,4
"0712010280201","07120102802",1,7,12,1,8,88,28,2,1,1,47,1,,47,2
"0712010280202","07120102802",1,7,12,1,8,88,28,2,2,1,53,3,,53,2
"0712010280203","07120102802",1,7,12,1,8,88,28,2,3,1,23,6,,1,4
"0712010280204","07120102802",1,7,12,1,8,88,28,2,4,1,24,4,,4,4
"0712010280205","07120102802",1,7,12,1,8,88,28,2,5,1,24,11,,24,4
"0712010280206","07120102802",1,7,12,1,8,88,28,2,6,1,28,6,,1,4
"0713010130101","07130101301",1,7,13,1,8,88,13,1,1,1,31,1,,31,3
"0713010130102","07130101301",1,7,13,1,8,88,13,1,2,1,30,1,,30,3
"0713010130103","07130101301",1,7,13,1,8,88,13,1,3,1,28,11,,28,4
"0713010130104","07130101301",1,7,13,1,8,88,13,1,4,1,40,6,,4,4
"0713010130105","07130101301",1,7,13,1,8,88,13,1,5,1,36,11,,5,4
"0713010130106","07130101301",1,7,13,1,8,88,13,1,6,2,21,11,,1,4
"0713010130107","07130101301",1,7,13,1,8,88,13,1,7,1,37,6,,5,4
"0713010130108","07130101301",1,7,13,1,8,88,13,1,8,1,46,9,,46,2
"0713010130109","07130101301",1,7,13,1,8,88,13,1,9,1,50,3,,50,2
"0713010130110","07130101301",1,7,13,1,8,88,13,1,10,1,30,10,,30,3
"0713010250501","07130102505",1,7,13,1,8,88,25,5,1,1,43,1,,43,3
"0713010250502","07130102505",1,7,13,1,8,88,25,5,2,1,27,6,,24,4
"0713010250503","07130102505",1,7,13,1,8,88,25,5,3,1,34,1,,20,4
"0713010250504","07130102505",1,7,13,1,8,88,25,5,4,1,45,3,,45,3
"0713010250505","07130102505",1,7,13,1,8,88,25,5,5,1,24,5,,18,4
"0713010250506","07130102505",1,7,13,1,8,88,25,5,6,1,20,11,,20,4
"0713010250507","07130102505",1,7,13,1,8,88,25,5,7,2,22,2,,22,4
"0713010250508","07130102505",1,7,13,1,8,88,25,5,8,1,45,9,,45,2
"0713010250509","07130102505",1,7,13,1,8,88,25,5,9,2,20,7,,17,4
"0713010250510","07130102505",1,7,13,1,8,88,25,5,10,1,25,11,,25,2
"0714010040201","07140100402",1,7,14,1,8,88,4,2,1,1,52,1,,52,4
"0714010040202","07140100402",1,7,14,1,8,88,4,2,2,1,34,2,,34,4
"0714010040203","07140100402",1,7,14,1,8,88,4,2,3,2,36,2,,36,5
"0714010040204","07140100402",1,7,14,1,8,88,4,2,4,1,35,9,,35,1
"0714010040205","07140100402",1,7,14,1,8,88,4,2,5,1,39,1,,39,5
"0714010130301","07140101303",1,7,14,1,8,88,13,3,1,1,36,1,,6,3
"0714010130302","07140101303",1,7,14,1,8,88,13,3,2,1,25,11,,24,4
"0714010130303","07140101303",1,7,14,1,8,88,13,3,3,1,23,6,,1,4
"0714010130304","07140101303",1,7,14,1,8,88,13,3,4,2,19,7,,18,3
"0714010130305","07140101303",1,7,14,1,8,88,13,3,5,1,44,9,,42,2
"0714010130306","07140101303",1,7,14,1,8,88,13,3,6,1,44,9,,44,1
"0714010130307","07140101303",1,7,14,1,8,88,13,3,7,1,36,2,,35,3
"0714010130308","07140101303",1,7,14,1,8,88,13,3,8,1,25,2,,25,3
"0714010130309","07140101303",1,7,14,1,8,88,13,3,9,1,25,6,,24,4
"0714010130310","07140101303",1,7,14,1,8,88,13,3,10,1,42,3,,42,3
"0715010070401","07150100704",1,7,15,1,8,88,7,4,1,1,25,1,,25,4
"0715010070402","07150100704",1,7,15,1,8,88,7,4,2,1,32,4,,3,4
"0715010070403","07150100704",1,7,15,1,8,88,7,4,3,1,23,10,,0,4
"0715010070404","07150100704",1,7,15,1,8,88,7,4,4,1,43,3,,43,3
"0715010070405","07150100704",1,7,15,1,8,88,7,4,5,1,60,3,,60,1
"0715010070406","07150100704",1,7,15,1,8,88,7,4,6,1,59,9,,59,3
"0715010070407","07150100704",1,7,15,1,8,88,7,4,7,1,60,9,,60,1
"0715010070408","07150100704",1,7,15,1,8,88,7,4,8,1,24,2,,24,4
"0715010070409","07150100704",1,7,15,1,8,88,7,4,9,2,40,2,,40,1
"0715010260901","07150102609",1,7,15,1,8,88,26,9,1,1,40,1,,40,4
"0715010260902","07150102609",1,7,15,1,8,88,26,9,2,1,34,5,,10,4
"0715010260903","07150102609",1,7,15,1,8,88,26,9,3,1,29,6,,15,4
"0715010260904","07150102609",1,7,15,1,8,88,26,9,4,2,28,7,,25,4
"0715010260905","07150102609",1,7,15,1,8,88,26,9,5,1,63,3,,50,1
"0715010440401","07150104404",1,7,15,1,8,88,44,4,1,1,29,1,,29,4
"0715010440402","07150104404",1,7,15,1,8,88,44,4,2,1,60,3,,60,1
"0715010440403","07150104404",1,7,15,1,8,88,44,4,3,2,40,2,,40,3
"0715010440404","07150104404",1,7,15,1,8,88,44,4,4,1,22,10,,22,4
"0715010440405","07150104404",1,7,15,1,8,88,44,4,5,1,55,9,,55,1
"0715010440406","07150104404",1,7,15,1,8,88,44,4,6,2,35,2,,35,3
"0715010440407","07150104404",1,7,15,1,8,88,44,4,7,1,32,6,,32,4
"0716010080301","07160100803",1,7,16,1,8,88,8,3,1,1,42,6,,4,4
"0716010080302","07160100803",1,7,16,1,8,88,8,3,2,1,23,11,,23,4
"0716010080303","07160100803",1,7,16,1,8,88,8,3,3,1,28,6,,6,4
"0716010080304","07160100803",1,7,16,1,8,88,8,3,4,2,39,6,,3,4
"0716010080305","07160100803",1,7,16,1,8,88,8,3,5,1,44,2,,44,3
"0716010080306","07160100803",1,7,16,1,8,88,8,3,6,2,30,7,,30,4
"0716010170501","07160101705",1,7,16,1,8,88,17,5,1,1,67,1,,67,5
"0716010170502","07160101705",1,7,16,1,8,88,17,5,2,1,40,9,,40,5
"0716010170503","07160101705",1,7,16,1,8,88,17,5,3,1,50,10,,50,5
"0716010170504","07160101705",1,7,16,1,8,88,17,5,4,1,47,3,,47,5
"0716010170505","07160101705",1,7,16,1,8,88,17,5,5,1,24,2,,24,4
"0716010170506","07160101705",1,7,16,1,8,88,17,5,6,1,51,11,,51,2
"0716010170507","07160101705",1,7,16,1,8,88,17,5,7,1,38,10,,38,1
"0717010010301","07170100103",1,7,17,1,8,88,1,3,1,1,37,1,,37,3
"0717010010302","07170100103",1,7,17,1,8,88,1,3,2,1,27,4,,3,4
"0717010010303","07170100103",1,7,17,1,8,88,1,3,3,2,22,7,,22,4
"0717010010304","07170100103",1,7,17,1,8,88,1,3,4,1,27,5,,3,4
"0717010010305","07170100103",1,7,17,1,8,88,1,3,5,1,25,6,,2,4
"0717010010306","07170100103",1,7,17,1,8,88,1,3,6,1,24,9,,1,4
"0717020010401","07170200104",0,7,17,2,2,1,1,4,1,1,32,11,,32,4
"0717020010402","07170200104",0,7,17,2,2,1,1,4,2,1,34,11,,34,3
"0717020010403","07170200104",0,7,17,2,2,1,1,4,3,1,36,1,,36,3
"0717020010404","07170200104",0,7,17,2,2,1,1,4,4,1,35,10,,35,3
"0717020010405","07170200104",0,7,17,2,2,1,1,4,5,2,26,6,2,26,4
"0717020010406","07170200104",0,7,17,2,2,1,1,4,6,2,40,4,2,40,4
"0717020080301","07170200803",1,7,17,2,8,88,8,3,1,1,27,11,,27,4
"0717020080302","07170200803",1,7,17,2,8,88,8,3,2,1,29,2,,29,4
"0717020080303","07170200803",1,7,17,2,8,88,8,3,3,1,40,2,,40,3
"0717020080304","07170200803",1,7,17,2,8,88,8,3,4,2,30,7,,30,4
"0717020080305","07170200803",1,7,17,2,8,88,8,3,5,1,38,1,,38,4
"0717020080306","07170200803",1,7,17,2,8,88,8,3,6,1,45,4,,45,4
"0717030140101","07170301401",1,7,17,3,8,88,14,1,1,1,45,1,9,45,3
"0717030140102","07170301401",1,7,17,3,8,88,14,1,2,1,28,6,2,3,4
"0717030140103","07170301401",1,7,17,3,8,88,14,1,3,1,28,6,2,4,4
"0717030140104","07170301401",1,7,17,3,8,88,14,1,4,2,21,7,2,21,4
"0717030140105","07170301401",1,7,17,3,8,88,14,1,5,1,39,11,2,39,4
"0717040250101","07170402501",1,7,17,4,8,88,25,1,1,1,27,11,2,27,4
"0717040250102","07170402501",1,7,17,4,8,88,25,1,2,1,37,1,2,37,3
"0717040250103","07170402501",1,7,17,4,8,88,25,1,3,1,37,6,2,5,4
"0717040250104","07170402501",1,7,17,4,8,88,25,1,4,1,45,11,,45,2
"0717040250105","07170402501",1,7,17,4,8,88,25,1,5,1,36,11,,36,4
"0717040250106","07170402501",1,7,17,4,8,88,25,1,6,2,23,7,,5,4
"0717040250107","07170402501",1,7,17,4,8,88,25,1,7,1,30,6,,1,4
"0717040250108","07170402501",1,7,17,4,8,88,25,1,8,1,34,4,,2,4
"0717040250109","07170402501",1,7,17,4,8,88,25,1,9,1,28,4,,3,4
"0717040250110","07170402501",1,7,17,4,8,88,25,1,10,1,33,11,,33,4
"0718010010101","07180100101",1,7,18,1,8,88,1,1,1,1,34,1,,34,2
"0718010010102","07180100101",1,7,18,1,8,88,1,1,2,1,29,1,,29,4
"0718010010103","07180100101",1,7,18,1,8,88,1,1,3,1,29,4,,29,4
"0718010010104","07180100101",1,7,18,1,8,88,1,1,4,2,28,7,,28,4
"0718010010105","07180100101",1,7,18,1,8,88,1,1,5,1,62,3,,62,1
"0718010010106","07180100101",1,7,18,1,8,88,1,1,6,2,45,2,,45,1
"0718010010107","07180100101",1,7,18,1,8,88,1,1,7,1,27,7,2,27,4
"0718010010108","07180100101",1,7,18,1,8,88,1,1,8,1,48,9,,48,3
"0718010010109","07180100101",1,7,18,1,8,88,1,1,9,1,39,9,,39,2
"0718010010110","07180100101",1,7,18,1,8,88,1,1,10,1,41,8,,41,2
"0718010010111","07180100101",1,7,18,1,8,88,1,1,11,1,27,6,,3,4
"0718010100101","07180101001",1,7,18,1,8,88,10,1,1,1,,1,,0,2
"0718010100102","07180101001",1,7,18,1,8,88,10,1,2,1,42,11,,42,2
"0718010100103","07180101001",1,7,18,1,8,88,10,1,3,1,33,11,,30,4
"0718010100104","07180101001",1,7,18,1,8,88,10,1,4,2,28,7,,24,4
"0718010100105","07180101001",1,7,18,1,8,88,10,1,5,2,22,6,,0,4
"0718010100106","07180101001",1,7,18,1,8,88,10,1,6,1,43,9,,43,2
"0718010100107","07180101001",1,7,18,1,8,88,10,1,7,1,25,6,,1,5
"0718010100108","07180101001",1,7,18,1,8,88,10,1,8,1,43,8,,43,5
"0718010100109","07180101001",1,7,18,1,8,88,10,1,9,1,,4,,0,5
"0718010230201","07180102302",1,7,18,1,8,88,23,2,1,1,32,1,,32,3
"0718010230202","07180102302",1,7,18,1,8,88,23,2,2,1,22,2,,22,3
"0718010230203","07180102302",1,7,18,1,8,88,23,2,3,1,45,3,,45,2
"0718010230204","07180102302",1,7,18,1,8,88,23,2,4,1,27,4,,2,5
"0718010230205","07180102302",1,7,18,1,8,88,23,2,5,1,25,5,,3,5
"0718010230206","07180102302",1,7,18,1,8,88,23,2,6,1,22,6,,1,5
"0718010230207","07180102302",1,7,18,1,8,88,23,2,7,2,20,7,,3,5
"0718010230208","07180102302",1,7,18,1,8,88,23,2,8,1,22,8,,22,1
"0718010230209","07180102302",1,7,18,1,8,88,23,2,9,1,27,9,,27,2
"0718010230210","07180102302",1,7,18,1,8,88,23,2,10,1,25,10,,25,1
"0719010070101","07190100701",1,7,19,1,8,88,7,1,1,1,23,1,,2,3
"0719010070102","07190100701",1,7,19,1,8,88,7,1,2,1,37,1,,37,2
"0719010070103","07190100701",1,7,19,1,8,88,7,1,3,1,24,4,,3,4
"0719010070104","07190100701",1,7,19,1,8,88,7,1,4,1,24,6,,3,4
"0719010070105","07190100701",1,7,19,1,8,88,7,1,5,2,22,7,,3,4
"0719010070106","07190100701",1,7,19,1,8,88,7,1,6,1,22,10,,1,4
"0719010230201","07190102302",1,7,19,1,8,88,23,2,1,1,42,11,,40,3
"0719010230202","07190102302",1,7,19,1,8,88,23,2,2,1,35,1,,35,2
"0719010230203","07190102302",1,7,19,1,8,88,23,2,3,1,28,6,,6,4
"0719010230204","07190102302",1,7,19,1,8,88,23,2,4,2,23,7,,4,4
"0720010120301","07200101203",1,7,20,1,8,88,12,3,1,1,45,1,,45,3
"0720010120302","07200101203",1,7,20,1,8,88,12,3,2,1,30,11,,30,3
"0720010120303","07200101203",1,7,20,1,8,88,12,3,3,1,35,11,,35,3
"0720010120304","07200101203",1,7,20,1,8,88,12,3,4,1,60,9,,60,1
"0720010120305","07200101203",1,7,20,1,8,88,12,3,5,1,70,3,,70,3
"0720010120306","07200101203",1,7,20,1,8,88,12,3,6,1,23,11,,23,4
"0720010120307","07200101203",1,7,20,1,8,88,12,3,7,1,70,8,,70,1
"0720010120308","07200101203",1,7,20,1,8,88,12,3,8,2,25,2,,10,2
"0720020380201","07200203802",1,7,20,2,8,88,38,2,1,1,31,4,,2,4
"0720020380202","07200203802",1,7,20,2,8,88,38,2,2,1,50,6,,27,3
"0720020380203","07200203802",1,7,20,2,8,88,38,2,3,1,23,11,,23,4
"0720020380204","07200203802",1,7,20,2,8,88,38,2,4,1,30,5,,2,4
"0720020380205","07200203802",1,7,20,2,8,88,38,2,5,1,37,8,9,37,2
"0720020380206","07200203802",1,7,20,2,8,88,38,2,6,1,30,11,,30,2
"0720020380207","07200203802",1,7,20,2,8,88,38,2,7,1,70,3,,70,2
"0720020380208","07200203802",1,7,20,2,8,88,38,2,8,2,22,7,,5,4
"0720020380209","07200203802",1,7,20,2,8,88,38,2,9,1,34,1,,34,2
"0720050010701","07200500107",0,7,20,5,8,88,1,7,1,1,46,11,,10,3
"0720050010702","07200500107",0,7,20,5,8,88,1,7,2,1,24,11,,3,4
"0720050010703","07200500107",0,7,20,5,8,88,1,7,3,1,54,8,,20,3
"0720050010704","07200500107",0,7,20,5,8,88,1,7,4,1,52,3,,23,2
"0720050010705","07200500107",0,7,20,5,8,88,1,7,5,1,29,10,,10,4
"0720050010706","07200500107",0,7,20,5,8,88,1,7,6,2,43,1,,43,4
"0720050010707","07200500107",0,7,20,5,8,88,1,7,7,1,56,9,,22,2
"0720050010708","07200500107",0,7,20,5,8,88,1,7,8,1,59,9,8,30,3
"0720050010709","07200500107",0,7,20,5,8,88,1,7,9,2,22,7,,2,4
"0720050010710","07200500107",0,7,20,5,8,88,1,7,10,2,37,2,,37,3
"0720050010711","07200500107",0,7,20,5,8,88,1,7,11,1,57,8,,57,3
"0720050060401","07200500604",1,7,20,5,8,88,6,4,1,1,28,1,,0,3
"0720050060402","07200500604",1,7,20,5,8,88,6,4,2,1,52,2,,0,3
"0720050060403","07200500604",1,7,20,5,8,88,6,4,3,2,50,2,,0,2
"0720050060404","07200500604",1,7,20,5,8,88,6,4,4,1,60,3,,0,2
"0720050060405","07200500604",1,7,20,5,8,88,6,4,5,1,28,5,,4,4
"0720050060406","07200500604",1,7,20,5,8,88,6,4,6,1,32,6,,1,4
"0720050060407","07200500604",1,7,20,5,8,88,6,4,7,2,25,7,,0,4
"0720050060408","07200500604",1,7,20,5,8,88,6,4,8,1,52,8,,0,3
"0720080080501","07200800805",1,7,20,8,8,88,8,5,1,1,25,11,11,1,4
"0720080080502","07200800805",1,7,20,8,8,88,8,5,2,1,42,1,1,1,2
"0720080080503","07200800805",1,7,20,8,8,88,8,5,3,1,32,6,6,1,3
"0720080080504","07200800805",1,7,20,8,8,88,8,5,4,1,25,11,11,1,5
"0720080080505","07200800805",1,7,20,8,8,88,8,5,5,1,56,4,,56,1
"0720080080506","07200800805",1,7,20,8,8,88,8,5,6,2,25,7,,3,4
"0721010300301","07210103003",1,7,21,1,8,88,30,3,1,1,26,1,,26,2
"0721010300302","07210103003",1,7,21,1,8,88,30,3,2,1,67,3,,67,1
"0721010300303","07210103003",1,7,21,1,8,88,30,3,3,1,86,3,,86,1
"0721010300304","07210103003",1,7,21,1,8,88,30,3,4,1,44,9,,44,3
"0721010300305","07210103003",1,7,21,1,8,88,30,3,5,2,54,2,,39,2
"0721010300306","07210103003",1,7,21,1,8,88,30,3,6,1,64,3,,64,1
"0721010300307","07210103003",1,7,21,1,8,88,30,3,7,2,27,7,,3,4
"0721010300308","07210103003",1,7,21,1,8,88,30,3,8,1,24,6,,1,4
"0721010300309","07210103003",1,7,21,1,8,88,30,3,9,1,32,4,,14,4
"0721010300310","07210103003",1,7,21,1,8,88,30,3,10,1,36,11,,36,4
"0721010300311","07210103003",1,7,21,1,8,88,30,3,11,1,25,5,,4,4
"0721010620201","07210106202",1,7,21,1,8,88,62,2,1,1,37,1,7,37,3
"0721010620202","07210106202",1,7,21,1,8,88,62,2,2,2,45,2,2,45,3
"0721010620203","07210106202",1,7,21,1,8,88,62,2,3,1,70,3,3,70,3
"0721010620204","07210106202",1,7,21,1,8,88,62,2,4,1,50,6,6,50,4
"0721010620205","07210106202",1,7,21,1,8,88,62,2,5,2,30,7,7,6,4
"0721010620206","07210106202",1,7,21,1,8,88,62,2,6,2,25,7,,5,4
"0721010620207","07210106202",1,7,21,1,8,88,62,2,7,2,32,6,,3,4
"0721010620208","07210106202",1,7,21,1,8,88,62,2,8,1,39,9,,39,3
"0721010620209","07210106202",1,7,21,1,8,88,62,2,9,1,57,3,,57,3
"0721010620210","07210106202",1,7,21,1,8,88,62,2,10,1,25,11,,25,4
"0721010620211","07210106202",1,7,21,1,8,88,62,2,11,1,35,3,,35,3
"1202010040101","12010100401",1,12,1,1,8,88,4,1,1,1,47,1,,47,3
"1202010040102","12010100401",1,12,1,1,8,88,4,1,2,1,25,6,,0,4
"1202010040103","12010100401",1,12,1,1,8,88,4,1,3,1,56,3,,56,2
"1202010040104","12010100401",1,12,1,1,8,88,4,1,4,1,25,5,,25,4
"1202010040105","12010100401",1,12,1,1,8,88,4,1,5,1,35,10,,35,2
"1202010040106","12010100401",1,12,1,1,8,88,4,1,6,1,28,2,,4,4
"1202010040107","12010100401",1,12,1,1,8,88,4,1,7,1,23,7,,0,4
"1201020040101","12010200401",1,12,1,2,8,88,4,1,1,1,40,1,,27,3
"1201020040102","12010200401",1,12,1,2,8,88,4,1,2,1,50,2,,27,1
"1201020040103","12010200401",1,12,1,2,8,88,4,1,3,1,32,3,,27,3
"1201020040104","12010200401",1,12,1,2,8,88,4,1,4,1,26,6,,1,4
"1201020040105","12010200401",1,12,1,2,8,88,4,1,5,1,38,7,,1,4
"1201020040106","12010200401",1,12,1,2,8,88,4,1,6,1,30,9,,27,2
"1201020040107","12010200401",1,12,1,2,8,88,4,1,7,1,29,10,,27,3
