"holder_id","household_id","ea_id","rural","pw","parcel_id","saq01","saq02","saq03","saq04","saq05","saq06","pp_saq07","pp_s2q02","pp_s2q03","pp_s2q04","pp_s2q05_a","pp_s2q05_b","pp_s2q06_a","pp_s2q06_b","pp_s2q07_a","pp_s2q07_b","pp_s2q08","pp_s2q09_a","pp_s2q09_b","pp_s2q10","pp_s2q11","pp_s2q12","pp_s2q13_a","pp_s2q13_b"
"0419010010313701","04190100103137","04190100103",1,2724.51025390625,6,4,19,1,1,3,137,1,6,1,1,1,2000,1,,,,,,,2,400,,,
"0419040010100301","04190400101003","04190400101",1,3333.2568359375,1,4,19,4,1,1,3,1,3,1,1,5,1999,1,,,,,,,2,100,,,
"0419040010100301","04190400101003","04190400101",1,3333.2568359375,2,4,19,4,1,1,3,1,3,10,,,,,,,,,,,,400,,,
"0419040010101901","04190400101019","04190400101",1,3333.2568359375,1,4,19,4,1,1,19,1,12,1,1,11,1999,1,,,,,,,2,1000,,,
"0419040010103401","04190400101034","04190400101",1,3333.2568359375,1,4,19,4,1,1,34,1,1,1,1,9,1999,1,,,,,,,2,600,,,
"0419040010103401","04190400101034","04190400101",1,3333.2568359375,2,4,19,4,1,1,34,1,2,1,1,9,1999,1,,,,,,,2,500,,,
"0419040010103401","04190400101034","04190400101",1,3333.2568359375,3,4,19,4,1,1,34,1,4,1,1,9,1999,1,,,,,,,2,300,,,
"0419040010103401","04190400101034","04190400101",1,3333.2568359375,4,4,19,4,1,1,34,1,2,1,1,9,1999,1,,,,,,,2,100,,,
"0419040010103401","04190400101034","04190400101",1,3333.2568359375,5,4,19,4,1,1,34,1,2,1,1,9,1999,1,,,,,,,2,500,,,
"0419040010103401","04190400101034","04190400101",1,3333.2568359375,6,4,19,4,1,1,34,1,5,1,1,9,1999,1,,,,,,,2,400,,,
"0419040010105001","04190400101050","04190400101",1,3333.2568359375,1,4,19,4,1,1,50,1,10,1,1,10,1999,1,,,,,,,2,1000,,,
"0419040010105001","04190400101050","04190400101",1,3333.2568359375,2,4,19,4,1,1,50,1,1,1,1,10,1999,1,,,,,,,2,500,,,
"0419040010105003","04190400101050","04190400101",1,3333.2568359375,1,4,19,4,1,1,50,3,2,4,,,,,,,,,,,,300,,,
"0419040010105004","04190400101050","04190400101",1,3333.2568359375,1,4,19,4,1,1,50,4,1,4,,,,,,,,,,,,200,,,
"0419040010106501","04190400101065","04190400101",1,3333.2568359375,1,4,19,4,1,1,65,1,2,1,1,6,1999,1,,,,,,,2,400,,,
"0419040010106501","04190400101065","04190400101",1,3333.2568359375,2,4,19,4,1,1,65,1,1,1,1,6,1999,1,,,,,,,2,50,,,
"0419040010106501","04190400101065","04190400101",1,3333.2568359375,3,4,19,4,1,1,65,1,4,1,1,6,1999,1,,,,,,,2,200,,,
"0419040010106501","04190400101065","04190400101",1,3333.2568359375,4,4,19,4,1,1,65,1,15,1,1,6,1999,1,,,,,,,2,600,,,
"0419040010108001","04190400101080","04190400101",1,3333.2568359375,1,4,19,4,1,1,80,1,4,11,,,,,,,,,,,,500,,,
"0419040010108001","04190400101080","04190400101",1,3333.2568359375,2,4,19,4,1,1,80,1,1,11,,,,,,,,,,,,350,,,
"0419040010108001","04190400101080","04190400101",1,3333.2568359375,3,4,19,4,1,1,80,1,2,1,1,5,1999,1,,,,,,,2,200,,,
"0419040010108001","04190400101080","04190400101",1,3333.2568359375,4,4,19,4,1,1,80,1,5,1,1,5,1999,1,,,,,,,2,100,,,
"0419040010108001","04190400101080","04190400101",1,3333.2568359375,5,4,19,4,1,1,80,1,1,1,1,5,1999,1,,,,,,,2,200,,,
"0419040010108001","04190400101080","04190400101",1,3333.2568359375,6,4,19,4,1,1,80,1,3,1,1,5,1999,1,,,,,,,2,400,,,
"0419040010108001","04190400101080","04190400101",1,3333.2568359375,7,4,19,4,1,1,80,1,2,10,,,,,,,,,,,,500,,,
"0419040010109501","04190400101095","04190400101",1,3333.2568359375,1,4,19,4,1,1,95,1,4,1,1,9,1999,1,,,,,,,2,2000,,,
"0419040010111001","04190400101110","04190400101",1,3333.2568359375,1,4,19,4,1,1,110,1,1,1,1,9,1999,1,,,,,,,2,500,,,
"0419040010111001","04190400101110","04190400101",1,3333.2568359375,2,4,19,4,1,1,110,1,4,1,1,9,1999,1,,,,,,,2,50,,,
"0419040010112501","04190400101125","04190400101",1,3333.2568359375,1,4,19,4,1,1,125,1,1,11,,,,,,,,,,,,130,,,
"0419040010112501","04190400101125","04190400101",1,3333.2568359375,2,4,19,4,1,1,125,1,1,1,1,9,1999,1,,,,,,,2,70,,,
"0419040010112501","04190400101125","04190400101",1,3333.2568359375,3,4,19,4,1,1,125,1,4,1,1,9,1999,1,,,,,,,2,30,,,
"0419040010112501","04190400101125","04190400101",1,3333.2568359375,4,4,19,4,1,1,125,1,1,11,,,,,,,,,,,,130,,,
"0419040010112501","04190400101125","04190400101",1,3333.2568359375,5,4,19,4,1,1,125,1,4,10,,,,,,,,,,,,600,,,
"0419040010112505","04190400101125","04190400101",1,3333.2568359375,1,4,19,4,1,1,125,5,1,,,,,,,,,,,,,,,,
"0419040010114001","04190400101140","04190400101",1,3333.2568359375,1,4,19,4,1,1,140,1,1,1,1,9,1999,1,1,,,,,,2,500,,,
"0419040010114001","04190400101140","04190400101",1,3333.2568359375,2,4,19,4,1,1,140,1,1,1,1,9,1999,1,1,,,,,,2,200,,,
"0419040010114001","04190400101140","04190400101",1,3333.2568359375,3,4,19,4,1,1,140,1,2,1,1,9,1999,1,1,,,,,,2,50,,,
"0419080070400301","04190800704003","04190800704",1,3741.81982421875,1,4,19,8,7,4,3,1,5,1,1,4,2002,1,,,,,,,2,500,,,
"0419080070400301","04190800704003","04190800704",1,3741.81982421875,2,4,19,8,7,4,3,1,1,1,1,4,2002,1,,,,,,,2,100,,,
"0419080070400301","04190800704003","04190800704",1,3741.81982421875,3,4,19,8,7,4,3,1,1,1,1,4,2002,1,,,,,,,2,10,,,
"0419080070400301","04190800704003","04190800704",1,3741.81982421875,4,4,19,8,7,4,3,1,1,1,1,4,2002,1,,,,,,,2,1000,,,
"0419080070400301","04190800704003","04190800704",1,3741.81982421875,5,4,19,8,7,4,3,1,1,1,1,4,2002,1,,,,,,,2,15,,,
"0419080070400301","04190800704003","04190800704",1,3741.81982421875,6,4,19,8,7,4,3,1,3,1,1,4,2002,1,,,,,,,2,700,,,
"0419080070400301","04190800704003","04190800704",1,3741.81982421875,7,4,19,8,7,4,3,1,1,1,1,4,2002,1,,,,,,,2,60,,,
"0419080070400301","04190800704003","04190800704",1,3741.81982421875,8,4,19,8,7,4,3,1,1,1,1,4,2002,1,,,,,,,2,15,,,
"0419080070400301","04190800704003","04190800704",1,3741.81982421875,9,4,19,8,7,4,3,1,1,1,1,4,2002,1,,,,,,,2,900,,,
"0419080070401801","04190800704018","04190800704",1,3741.81982421875,1,4,19,8,7,4,18,1,12,1,1,4,1999,1,,,,,,,2,500,,,
"0419080070401801","04190800704018","04190800704",1,3741.81982421875,2,4,19,8,7,4,18,1,2,1,1,4,1999,1,,,,,,,2,200,,,
"0419080070401801","04190800704018","04190800704",1,3741.81982421875,3,4,19,8,7,4,18,1,3,1,1,4,1999,1,,,,,,,2,100,,,
"0419080070401801","04190800704018","04190800704",1,3741.81982421875,4,4,19,8,7,4,18,1,3,1,1,4,1999,1,,,,,,,2,250,,,
"0419080070401801","04190800704018","04190800704",1,3741.81982421875,5,4,19,8,7,4,18,1,2,1,1,4,1999,1,,,,,,,2,100,,,
"0419080070401801","04190800704018","04190800704",1,3741.81982421875,6,4,19,8,7,4,18,1,1,1,1,4,1999,1,,,,,,,2,150,,,
"0419080070401801","04190800704018","04190800704",1,3741.81982421875,7,4,19,8,7,4,18,1,2,1,1,4,1999,1,,,,,,,2,200,,,
"0419080070403301","04190800704033","04190800704",1,3741.81982421875,1,4,19,8,7,4,33,1,5,4,,,,,,,,,,,,,,,
"0419080070403301","04190800704033","04190800704",1,3741.81982421875,2,4,19,8,7,4,33,1,1,4,,,,,,,,,,,,,,,
"0419080070404801","04190800704048","04190800704",1,3741.81982421875,1,4,19,8,7,4,48,1,8,1,1,5,1999,1,1,,,,,,2,600,,,
"0419080070404801","04190800704048","04190800704",1,3741.81982421875,2,4,19,8,7,4,48,1,1,1,1,5,1999,1,,,,,,,2,200,,,
"0419080070404801","04190800704048","04190800704",1,3741.81982421875,3,4,19,8,7,4,48,1,7,1,1,5,1999,1,,,,,,,2,400,,,
"0419080070404801","04190800704048","04190800704",1,3741.81982421875,4,4,19,8,7,4,48,1,2,1,1,5,1999,1,,,,,,,2,200,,,
"0419080070404803","04190800704048","04190800704",1,3741.81982421875,1,4,19,8,7,4,48,3,1,3,,,,,,1,,1,"N01",,2,,,,
"0419080070406301","04190800704063","04190800704",1,3741.81982421875,1,4,19,8,7,4,63,1,25,1,1,8,1999,1,,,,,,,2,3000,,,
"0419080070406301","04190800704063","04190800704",1,3741.81982421875,2,4,19,8,7,4,63,1,5,1,1,8,1999,1,,,,,,,2,1000,,,
"0419080070406301","04190800704063","04190800704",1,3741.81982421875,3,4,19,8,7,4,63,1,3,1,1,8,1999,1,,,,,,,2,500,,,
"0419080070406301","04190800704063","04190800704",1,3741.81982421875,4,4,19,8,7,4,63,1,1,1,1,8,1999,1,,,,,,,2,100,,,
"0419080070409701","04190800704097","04190800704",1,3741.81982421875,1,4,19,8,7,4,97,1,9,1,1,2,2000,1,,,,,,,2,3000,,,
"0419080070409701","04190800704097","04190800704",1,3741.81982421875,2,4,19,8,7,4,97,1,3,1,1,2,2000,1,,,,,,,2,600,,,
"0419080070409701","04190800704097","04190800704",1,3741.81982421875,3,4,19,8,7,4,97,1,1,1,1,2,2000,1,,,,,,,2,2000,,,
"0419080070409701","04190800704097","04190800704",1,3741.81982421875,4,4,19,8,7,4,97,1,1,1,1,2,2000,1,,,,,,,2,1500,,,
"0419080070409702","04190800704097","04190800704",1,3741.81982421875,1,4,19,8,7,4,97,2,1,,,,,,,,,,,,,,,,
"0419080070411201","04190800704112","04190800704",1,3741.81982421875,1,4,19,8,7,4,112,1,8,1,1,2,2000,1,,,,,,,2,2000,,,
"0419080070411201","04190800704112","04190800704",1,3741.81982421875,2,4,19,8,7,4,112,1,5,1,1,2,2000,1,,,,,,,2,1000,,,
"0419080070411201","04190800704112","04190800704",1,3741.81982421875,3,4,19,8,7,4,112,1,1,1,1,2,2000,1,,,,,,,2,1000,,,
"0419080070411201","04190800704112","04190800704",1,3741.81982421875,4,4,19,8,7,4,112,1,3,1,1,2,2000,1,,,,,,,2,1000,,,
"0419080070411201","04190800704112","04190800704",1,3741.81982421875,5,4,19,8,7,4,112,1,3,1,1,2,2000,1,,,,,,,2,20,,,
"0419080070411201","04190800704112","04190800704",1,3741.81982421875,6,4,19,8,7,4,112,1,1,1,1,2,2000,1,,,,,,,2,15,,,
"0419080070411201","04190800704112","04190800704",1,3741.81982421875,7,4,19,8,7,4,112,1,1,1,1,2,2000,1,,,,,,,2,50,,,
"0419080070411201","04190800704112","04190800704",1,3741.81982421875,8,4,19,8,7,4,112,1,1,1,1,2,2000,1,,,,,,,2,0,,,
"0419080070411201","04190800704112","04190800704",1,3741.81982421875,9,4,19,8,7,4,112,1,1,1,1,2,2000,1,,,,,,,2,0,,,
"0419080070412701","04190800704127","04190800704",1,3741.81982421875,1,4,19,8,7,4,127,1,4,1,1,4,1999,1,,,,,,,2,200,,,
"0419080070412701","04190800704127","04190800704",1,3741.81982421875,2,4,19,8,7,4,127,1,5,1,1,4,1999,1,,,,,,,2,800,,,
"0419080070412701","04190800704127","04190800704",1,3741.81982421875,3,4,19,8,7,4,127,1,1,1,1,4,1999,1,,,,,,,2,300,,,
"0419080070412701","04190800704127","04190800704",1,3741.81982421875,4,4,19,8,7,4,127,1,1,1,1,4,1999,1,,,,,,,2,400,,,
"0419080070412701","04190800704127","04190800704",1,3741.81982421875,5,4,19,8,7,4,127,1,1,1,1,4,1999,1,,,,,,,,,,,
"0419080070414201","04190800704142","04190800704",1,3741.81982421875,1,4,19,8,7,4,142,1,20,4,,,,,,,,,,,,1000,,,
"0419080070414201","04190800704142","04190800704",1,3741.81982421875,2,4,19,8,7,4,142,1,1,4,,,,,,,,,,,,300,,,
"0419080070414201","04190800704142","04190800704",1,3741.81982421875,3,4,19,8,7,4,142,1,1,4,,,,,,,,,,,,100,,,
"0419080070414201","04190800704142","04190800704",1,3741.81982421875,4,4,19,8,7,4,142,1,1,4,,,,,,,,,,,,50,,,
"0501010090200201","05010100902002","05010100902",1,91.2507781982422,1,5,1,1,9,2,2,1,1,10,,,,,,,,,,,,360,,,
"0501010090200801","05010100902008","05010100902",1,91.2507781982422,1,5,1,1,9,2,8,1,1,10,,,,,,,,,,,,580,,,
"0501010090200801","05010100902008","05010100902",1,91.2507781982422,2,5,1,1,9,2,8,1,1,10,,,,,,,,,,,,650,,,
"0501010090201201","05010100902012","05010100902",1,91.2507781982422,1,5,1,1,9,2,12,1,1,10,,,,,,,,,,,,360,,,
"0501010090201401","05010100902014","05010100902",1,91.2507781982422,1,5,1,1,9,2,14,1,1,10,,,,,,,,,,,,700,,,
"0501010090202001","05010100902020","05010100902",1,91.2507781982422,1,5,1,1,9,2,20,1,1,10,,,,,,,,,,,,1200,,,
"0501010090202001","05010100902020","05010100902",1,91.2507781982422,2,5,1,1,9,2,20,1,1,10,,,,,,,,,,,,1500,,,
"0501010090202701","05010100902027","05010100902",1,91.2507781982422,1,5,1,1,9,2,27,1,1,10,,,,,,,,,,,,720,,,
"0501010090204301","05010100902043","05010100902",1,91.2507781982422,1,5,1,1,9,2,43,1,1,10,,,,,,,,,,,,480,,,
"0501010090204901","05010100902049","05010100902",1,91.2507781982422,1,5,1,1,9,2,49,1,1,10,,,,,,,,,,,,1200,,,
"0501010090205501","05010100902055","05010100902",1,91.2507781982422,1,5,1,1,9,2,55,1,1,10,,,,,,,,,,,,2400,,,
"0501010090206101","05010100902061","05010100902",1,91.2507781982422,1,5,1,1,9,2,61,1,1,10,,,,,,,,,,,,980,,,
"0501020240100401","05010202401004","05010202401",1,91.0942230224609,1,5,1,2,24,1,4,1,1,2,2,,,,,,,,,,,400,,,
"0501020240100401","05010202401004","05010202401",1,91.0942230224609,2,5,1,2,24,1,4,1,4,2,2,,,,,,,,,,,660,,,
"0501020240102501","05010202401025","05010202401",1,91.0942230224609,1,5,1,2,24,1,25,1,1,2,2,,,,,,,,,,,200,,,
"0501020240102501","05010202401025","05010202401",1,91.0942230224609,2,5,1,2,24,1,25,1,5,2,2,,,,,,,,,,,1000,,,
"0501020240104601","05010202401046","05010202401",1,91.0942230224609,1,5,1,2,24,1,46,1,1,2,2,,,,,,,,,,,400,,,
"0501020240106901","05010202401069","05010202401",1,91.0942230224609,1,5,1,2,24,1,69,1,1,10,,,,,,,,,,,,300,,,
"0501020240106901","05010202401069","05010202401",1,91.0942230224609,2,5,1,2,24,1,69,1,2,2,2,,,,,,,,,,,1000,,,
"0501020240109001","05010202401090","05010202401",1,91.0942230224609,1,5,1,2,24,1,90,1,8,2,2,,,,,,,,,,,5000,,,
"0501020240109001","05010202401090","05010202401",1,91.0942230224609,2,5,1,2,24,1,90,1,4,2,2,,,,,,,,,,,700,,,
"0501020240111101","05010202401111","05010202401",1,91.0942230224609,1,5,1,2,24,1,111,1,2,2,2,,,,,,,,,,,400,,,
"0501020240111101","05010202401111","05010202401",1,91.0942230224609,2,5,1,2,24,1,111,1,3,2,2,,,,,,,,,,,2000,,,
"0501020240113301","05010202401133","05010202401",1,91.0942230224609,1,5,1,2,24,1,133,1,1,2,2,,,,,,,,,,,400,,,
"0501020240113301","05010202401133","05010202401",1,91.0942230224609,2,5,1,2,24,1,133,1,3,2,2,,,,,,,,,,,1000,,,
"0501020240116101","05010202401161","05010202401",1,91.0942230224609,1,5,1,2,24,1,161,1,1,10,,,,,,,,,,,,1000,,,
"0501020240116101","05010202401161","05010202401",1,91.0942230224609,2,5,1,2,24,1,161,1,10,2,2,,,,,,,,,,,2500,,,
"0501020240119101","05010202401191","05010202401",1,91.0942230224609,1,5,1,2,24,1,191,1,1,2,2,,,,,,,,,,,500,,,
"0501020240121601","05010202401216","05010202401",1,91.0942230224609,1,5,1,2,24,1,216,1,1,2,2,,,,,,,,,,,500,,,
"0501020240121601","05010202401216","05010202401",1,91.0942230224609,2,5,1,2,24,1,216,1,1,4,,,,,,,,,,,,1000,,,
"0501030110100201","05010301101002","05010301101",1,110.228973388672,1,5,1,3,11,1,2,1,1,10,,,,,,,,,,,,1200,,,
"0501030110100201","05010301101002","05010301101",1,110.228973388672,2,5,1,3,11,1,2,1,2,10,,,,,,,,,,,,2400,,,
"0501030110101401","05010301101014","05010301101",1,110.228973388672,1,5,1,3,11,1,14,1,1,10,,,,,,,,,,,,1200,,,
"0501030110101401","05010301101014","05010301101",1,110.228973388672,2,5,1,3,11,1,14,1,2,2,2,,,,,,,,,,,6000,,,
"0501030110102701","05010301101027","05010301101",1,110.228973388672,1,5,1,3,11,1,27,1,1,10,,,,,,,,,,,,1200,,,
"0501030110102701","05010301101027","05010301101",1,110.228973388672,2,5,1,3,11,1,27,1,2,10,,,,,,,,,,,,3600,,,
"0501030110104001","05010301101040","05010301101",1,110.228973388672,1,5,1,3,11,1,40,1,1,10,,,,,,,,,,,,1200,,,
"0501030110104001","05010301101040","05010301101",1,110.228973388672,2,5,1,3,11,1,40,1,2,10,,,,,,,,,,,,2400,,,
"0501030110105201","05010301101052","05010301101",1,110.228973388672,1,5,1,3,11,1,52,1,1,10,,,,,,,,,,,,1200,,,
"0501030110105201","05010301101052","05010301101",1,110.228973388672,2,5,1,3,11,1,52,1,1,10,,,,,,,,,,,,1600,,,
"0501030110106501","05010301101065","05010301101",1,110.228973388672,1,5,1,3,11,1,65,1,1,10,,,,,,,,,,,,1000,,,
"0501030110106501","05010301101065","05010301101",1,110.228973388672,2,5,1,3,11,1,65,1,2,10,,,,,,,,,,,,12000,,,
"0501030110107701","05010301101077","05010301101",1,110.228973388672,1,5,1,3,11,1,77,1,1,10,,,,,,,,,,,,1200,,,
"0501030110107701","05010301101077","05010301101",1,110.228973388672,2,5,1,3,11,1,77,1,2,2,2,,,,,,,,,,,10000,,,
"0501030110108901","05010301101089","05010301101",1,110.228973388672,1,5,1,3,11,1,89,1,1,10,,,,,,,,,,,,600,,,
"0501030110108901","05010301101089","05010301101",1,110.228973388672,2,5,1,3,11,1,89,1,2,10,,,,,,,,,,,,960,,,
"0501030110110101","05010301101101","05010301101",1,110.228973388672,1,5,1,3,11,1,101,1,1,10,,,,,,,,,,,,3600,,,
"0501030110110101","05010301101101","05010301101",1,110.228973388672,2,5,1,3,11,1,101,1,3,10,,,,,,,,,,,,12000,,,
"0501030110111401","05010301101114","05010301101",1,110.228973388672,1,5,1,3,11,1,114,1,1,10,,,,,,,,,,,,2400,,,
"0501040110200201","05010401102002","05010401102",1,102.037887573242,1,5,1,4,11,2,2,1,3,1,2,,,,,,,,,,,600,,,
"0501040110200201","05010401102002","05010401102",1,102.037887573242,2,5,1,4,11,2,2,1,1,1,2,,,,,,,,,,,240,,,
"0501040110200201","05010401102002","05010401102",1,102.037887573242,3,5,1,4,11,2,2,1,3,1,2,,,,,,,,,,,1250,,,
"0501040110202901","05010401102029","05010401102",1,102.037887573242,1,5,1,4,11,2,29,1,7,1,2,,,,,,,,,,,2490,,,
"0501040110205701","05010401102057","05010401102",1,102.037887573242,1,5,1,4,11,2,57,1,8,1,2,,,,,,,,,,,5000,,,
"0501040110205701","05010401102057","05010401102",1,102.037887573242,2,5,1,4,11,2,57,1,1,4,,,,,,,,,,,,360,,,
"0501040110208801","05010401102088","05010401102",1,102.037887573242,1,5,1,4,11,2,88,1,5,2,2,,,,,,,,,,,5000,,,
"0501040110208801","05010401102088","05010401102",1,102.037887573242,2,5,1,4,11,2,88,1,1,3,,,,,,,400,1,"N01",,2,1800,,,
"0501040110208801","05010401102088","05010401102",1,102.037887573242,3,5,1,4,11,2,88,1,1,1,2,,,,,,,,,,,360,,,
"0501040110211601","05010401102116","05010401102",1,102.037887573242,1,5,1,4,11,2,116,1,1,4,,,,,,,,,,,,360,,,
"0501040110214801","05010401102148","05010401102",1,102.037887573242,1,5,1,4,11,2,148,1,6,2,2,,,,,,,,,,,3000,,,
"0501040110214801","05010401102148","05010401102",1,102.037887573242,2,5,1,4,11,2,148,1,1,2,2,,,,,,,,,,,840,,,
"0501040110218201","05010401102182","05010401102",1,102.037887573242,1,5,1,4,11,2,182,1,1,1,2,,,,,,,,,,,360,,,
"0501040110221401","05010401102214","05010401102",1,102.037887573242,1,5,1,4,11,2,214,1,3,2,2,,,,,,,,,,,1000,,,
"0501040110221401","05010401102214","05010401102",1,102.037887573242,2,5,1,4,11,2,214,1,8,2,2,,,,,,,,,,,15000,,,
"0501040110221401","05010401102214","05010401102",1,102.037887573242,3,5,1,4,11,2,214,1,2,1,2,,,,,,,,,,,360,,,
"0501040110224301","05010401102243","05010401102",1,102.037887573242,1,5,1,4,11,2,243,1,2,4,,,,,,,,,,,,1500,,,
"0501040110224301","05010401102243","05010401102",1,102.037887573242,2,5,1,4,11,2,243,1,5,2,2,,,,,,,,,,,3400,,,
"0501040110224301","05010401102243","05010401102",1,102.037887573242,3,5,1,4,11,2,243,1,1,1,2,,,,,,,,,,1,,1,420,420
"0501040110227101","05010401102271","05010401102",1,102.037887573242,1,5,1,4,11,2,271,1,5,1,2,,,,,,,,,,,1300,,,
"0501040110227101","05010401102271","05010401102",1,102.037887573242,2,5,1,4,11,2,271,1,4,4,,,,,,,,,,,,1600,,,
"0501040170100101","05010401701001","05010401701",1,159.452407836914,1,5,1,4,17,1,1,1,1,10,,,,,,,,,,,,48,,,
"0501040170101901","05010401701019","05010401701",1,159.452407836914,1,5,1,4,17,1,19,1,1,10,,,,,,,,,,,,60,,,
"0501040170103701","05010401701037","05010401701",1,159.452407836914,1,5,1,4,17,1,37,1,1,10,,,,,,,,,,,,120,,,
"0501040170103701","05010401701037","05010401701",1,159.452407836914,2,5,1,4,17,1,37,1,5,1,2,,,,,,,,,,,750,,,
"0501040170105501","05010401701055","05010401701",1,159.452407836914,1,5,1,4,17,1,55,1,2,1,2,,,,,,,,,,,1200,,,
"0501040170105501","05010401701055","05010401701",1,159.452407836914,2,5,1,4,17,1,55,1,3,1,2,,,,,,,,,,,600,,,
"0501040170105501","05010401701055","05010401701",1,159.452407836914,3,5,1,4,17,1,55,1,2,1,2,,,,,,,,,,,480,,,
"0501040170105501","05010401701055","05010401701",1,159.452407836914,4,5,1,4,17,1,55,1,1,1,2,,,,,,,,,,,3600,,,
"0501040170105501","05010401701055","05010401701",1,159.452407836914,5,5,1,4,17,1,55,1,1,10,,,,,,,,,,,,600,,,
"0501040170105501","05010401701055","05010401701",1,159.452407836914,6,5,1,4,17,1,55,1,1,2,2,,,,,,,,,,,1800,,,
"0501040170107301","05010401701073","05010401701",1,159.452407836914,1,5,1,4,17,1,73,1,1,10,,,,,,,,,,,,1200,,,
"0501040170107301","05010401701073","05010401701",1,159.452407836914,2,5,1,4,17,1,73,1,1,1,2,,,,,,,,,,,4800,,,
"0501040170107301","05010401701073","05010401701",1,159.452407836914,3,5,1,4,17,1,73,1,1,1,2,,,,,,,,,,,6000,,,
"0501040170107301","05010401701073","05010401701",1,159.452407836914,4,5,1,4,17,1,73,1,11,1,2,,,,,,,,,,,8000,,,
"0501040170107301","05010401701073","05010401701",1,159.452407836914,5,5,1,4,17,1,73,1,7,1,2,,,,,,,,,,,1200,,,
"0501040170109101","05010401701091","05010401701",1,159.452407836914,1,5,1,4,17,1,91,1,4,1,2,,,,,,,,,,,2400,,,
"0501040170110901","05010401701109","05010401701",1,159.452407836914,1,5,1,4,17,1,109,1,1,1,2,,,,,,,,,,,360,,,
"0501040170112801","05010401701128","05010401701",1,159.452407836914,1,5,1,4,17,1,128,1,1,10,,,,,,,,,,,,120,,,
"0501040170112801","05010401701128","05010401701",1,159.452407836914,2,5,1,4,17,1,128,1,10,1,2,,,,,,,,,,,7800,,,
"0501040170114701","05010401701147","05010401701",1,159.452407836914,1,5,1,4,17,1,147,1,1,1,2,,,,,,,,,,,360,,,
"0501040170114701","05010401701147","05010401701",1,159.452407836914,2,5,1,4,17,1,147,1,2,1,2,,,,,,,,,,,600,,,
"0501040170114701","05010401701147","05010401701",1,159.452407836914,3,5,1,4,17,1,147,1,1,3,,,,,,,400,1,"N01",,,,,,
"0501040170116901","05010401701169","05010401701",1,159.452407836914,1,5,1,4,17,1,169,1,1,1,2,,,,,,,,,,,1200,,,
"0501040170116901","05010401701169","05010401701",1,159.452407836914,2,5,1,4,17,1,169,1,3,1,2,,,,,,,,,,,600,,,
"0501040170116901","05010401701169","05010401701",1,159.452407836914,3,5,1,4,17,1,169,1,4,1,2,,,,,,,,,,,2400,,,
"0501040170116901","05010401701169","05010401701",1,159.452407836914,4,5,1,4,17,1,169,1,2,1,2,,,,,,,,,,,2400,,,
"0502020100100201","05020201001002","05020201001",1,827.945922851563,1,5,2,2,10,1,2,1,2,2,2,,,,,,,,,,2,100,,,
"0502020100100201","05020201001002","05020201001",1,827.945922851563,2,5,2,2,10,1,2,1,10,2,2,,,,,,,,,,2,600,,,
"0502020100100201","05020201001002","05020201001",1,827.945922851563,3,5,2,2,10,1,2,1,4,4,,,,,,,,,,,,600,,,
"0502020100101701","05020201001017","05020201001",1,827.945922851563,1,5,2,2,10,1,17,1,12,2,2,,,,,,,,,,2,800,,,
"0502020100101701","05020201001017","05020201001",1,827.945922851563,2,5,2,2,10,1,17,1,5,4,,,,,,,,,,,,800,,,
"0502020100103201","05020201001032","05020201001",1,827.945922851563,1,5,2,2,10,1,32,1,2,2,2,,,,,,,,,,2,200,,,
"0502020100103201","05020201001032","05020201001",1,827.945922851563,2,5,2,2,10,1,32,1,8,2,2,,,,,,,,,,2,600,,,
"0502020100103201","05020201001032","05020201001",1,827.945922851563,3,5,2,2,10,1,32,1,1,2,2,,,,,,,,,,2,200,,,
"0502020100104701","05020201001047","05020201001",1,827.945922851563,1,5,2,2,10,1,47,1,7,2,2,,,,,,,,,,2,800,,,
"0502020100104701","05020201001047","05020201001",1,827.945922851563,2,5,2,2,10,1,47,1,1,2,2,,,,,,,,,,2,300,,,
"0502020100104701","05020201001047","05020201001",1,827.945922851563,3,5,2,2,10,1,47,1,2,2,2,,,,,,,,,,2,1200,,,
"0502020100104701","05020201001047","05020201001",1,827.945922851563,4,5,2,2,10,1,47,1,1,2,2,,,,,,,,,,2,300,,,
"0502020100104701","05020201001047","05020201001",1,827.945922851563,5,5,2,2,10,1,47,1,1,3,,,,,,150,,1,"N01",,2,400,,,
