"holder_id","household_id","ea_id","rural","pw","parcel_id","field_id","saq01","saq02","saq03","saq04","saq05","saq06","pp_saq07","crop_name","crop_code","pp_s5q01","pp_s5q02","pp_s5q03","pp_s5q04_a","pp_s5q04_b","pp_s5q05_a","pp_s5q05_b","pp_s5q06","pp_s5q07","pp_s5q08","pp_s5q09","pp_s5q10","pp_s5q11","pp_s5q12_a","pp_s5q12_b","pp_s5q13","pp_s5q14_a","pp_s5q14_b","pp_s5q15_a","pp_s5q15_b","pp_s5q16","pp_s5q17","pp_s5q18_a","pp_s5q18_b","pp_s5q19_a","pp_s5q19_b"
"0404140170207601","04041401702076","04041401702",1,6036.0546875,1,10,4,4,14,17,2,76,1,"COFFEE",72,1,3,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,1,11,4,4,14,17,2,76,1,"PAPAYA",48,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,1,11,4,4,14,17,2,76,1,"KALE",56,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,1,11,4,4,14,17,2,76,1,"COFFEE",72,1,3,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,1,12,4,4,14,17,2,76,1,"PUMPKINS",61,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,1,12,4,4,14,17,2,76,1,"CHAT",71,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,1,12,4,4,14,17,2,76,1,"COFFEE",72,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,1,13,4,4,14,17,2,76,1,"GODERE",64,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,1,14,4,4,14,17,2,76,1,"KALE",56,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,1,15,4,4,14,17,2,76,1,"MAIZE",2,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,0,140
"0404140170207601","04041401702076","04041401702",1,6036.0546875,1,15,4,4,14,17,2,76,1,"PUMPKINS",61,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,1,16,4,4,14,17,2,76,1,"KALE",56,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,1,17,4,4,14,17,2,76,1,"PINAPPLES",49,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,1,17,4,4,14,17,2,76,1,"CHAT",71,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,1,17,4,4,14,17,2,76,1,"COFFEE",72,1,3,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,1,18,4,4,14,17,2,76,1,"PINAPPLES",49,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,1,18,4,4,14,17,2,76,1,"COFFEE",72,1,3,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,1,18,4,4,14,17,2,76,1,"AVOCADOS",84,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,1,19,4,4,14,17,2,76,1,"PINAPPLES",49,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,1,19,4,4,14,17,2,76,1,"SWEET POTATO",62,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,1,19,4,4,14,17,2,76,1,"CHAT",71,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,2,1,4,4,14,17,2,76,1,"COFFEE",72,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,3,1,4,4,14,17,2,76,1,"COFFEE",72,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,4,1,4,4,14,17,2,76,1,"GINGER",37,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,4,1,4,4,14,17,2,76,1,"COFFEE",72,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,5,1,4,4,14,17,2,76,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,5,200
"0404140170207601","04041401702076","04041401702",1,6036.0546875,5,2,4,4,14,17,2,76,1,"BANANAS",42,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
"0404140170207601","04041401702076","04041401702",1,6036.0546875,7,1,4,4,14,17,2,76,1,"TEFF",7,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,9,0
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,2,4,4,14,17,2,100,1,"GODERE",64,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,2,4,4,14,17,2,100,1,"GUAVA",65,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,2,4,4,14,17,2,100,1,"SUGAR CANE",76,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,3,4,4,14,17,2,100,1,"GODERE",64,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,3,4,4,14,17,2,100,1,"COFFEE",72,1,3,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,3,4,4,14,17,2,100,1,"ENSET",74,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,4,4,4,14,17,2,100,1,"KALE",56,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,4,4,4,14,17,2,100,1,"GODERE",64,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,5,4,4,14,17,2,100,1,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,0,30
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,5,4,4,14,17,2,100,1,"OTHER VEGETABLE",123,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,6,4,4,14,17,2,100,1,"BANANAS",42,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,6,4,4,14,17,2,100,1,"COFFEE",72,1,3,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,7,4,4,14,17,2,100,1,"PAPAYA",48,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,8,4,4,14,17,2,100,1,"GODERE",64,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,8,4,4,14,17,2,100,1,"CORIANDER",79,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,8,4,4,14,17,2,100,1,"RUE",81,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,9,4,4,14,17,2,100,1,"BANANAS",42,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,10,4,4,14,17,2,100,1,"PAPAYA",48,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,10,4,4,14,17,2,100,1,"KALE",56,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,10,4,4,14,17,2,100,1,"AVOCADOS",84,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,11,4,4,14,17,2,100,1,"KALE",56,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,11,4,4,14,17,2,100,1,"GREEN PEPPER",59,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,11,4,4,14,17,2,100,1,"GODERE",64,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,12,4,4,14,17,2,100,1,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,0,30
"0404140170210001","04041401702100","04041401702",1,6036.0546875,1,12,4,4,14,17,2,100,1,"OTHER VEGETABLE",123,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,2,1,4,4,14,17,2,100,1,"COFFEE",72,1,3,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,3,1,4,4,14,17,2,100,1,"COFFEE",72,1,3,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170210001","04041401702100","04041401702",1,6036.0546875,4,1,4,4,14,17,2,100,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,2,560
"0404140170210001","04041401702100","04041401702",1,6036.0546875,4,2,4,4,14,17,2,100,1,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,1,560
"0404140170210001","04041401702100","04041401702",1,6036.0546875,5,1,4,4,14,17,2,100,1,"TEFF",7,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,6,0
"0404140170210001","04041401702100","04041401702",1,6036.0546875,6,1,4,4,14,17,2,100,1,"MAIZE",2,1,2,2,,,,,,,,,,,,,2,,,,,,2,,,5,600
"0404140170210001","04041401702100","04041401702",1,6036.0546875,7,1,4,4,14,17,2,100,1,"WHEAT",8,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,0,480
"0404140170212412","04041401702124","04041401702",1,6036.0546875,1,2,4,4,14,17,2,124,12,"KALE",56,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
"0404140170212412","04041401702124","04041401702",1,6036.0546875,1,3,4,4,14,17,2,124,12,"PAPAYA",48,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
"0404140170212412","04041401702124","04041401702",1,6036.0546875,1,3,4,4,14,17,2,124,12,"ENSET",74,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
"0404140170212412","04041401702124","04041401702",1,6036.0546875,1,4,4,4,14,17,2,124,12,"KALE",56,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
"0404140170212412","04041401702124","04041401702",1,6036.0546875,1,5,4,4,14,17,2,124,12,"BANANAS",42,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
"0404140170212412","04041401702124","04041401702",1,6036.0546875,1,6,4,4,14,17,2,124,12,"MAIZE",2,1,2,2,,,,,,,,,,,,,2,,,,,,2,,,2,800
"0404140170212412","04041401702124","04041401702",1,6036.0546875,1,7,4,4,14,17,2,124,12,"KALE",56,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
"0404140170212412","04041401702124","04041401702",1,6036.0546875,1,8,4,4,14,17,2,124,12,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,2,600
"0404140170212412","04041401702124","04041401702",1,6036.0546875,2,1,4,4,14,17,2,124,12,"TEFF",7,1,1,1,"N01",,17,0,1,,180,1,,,,,2,,,,,,2,,,17,0
"0404140170212412","04041401702124","04041401702",1,6036.0546875,3,1,4,4,14,17,2,124,12,"COFFEE",72,1,3,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,2,4,4,14,17,2,148,1,"GODERE",64,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,3,4,4,14,17,2,148,1,"RUE",81,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,4,4,4,14,17,2,148,1,"MAIZE",2,1,2,2,,,,,,,,,,,,,2,,,,,,2,,,0,560
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,4,4,4,14,17,2,148,1,"SORGHUM",6,1,1,,,,,,,,,,,,,,2,,,,,,2,,,0,90
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,4,4,4,14,17,2,148,1,"GODERE",64,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,5,4,4,14,17,2,148,1,"MAIZE",2,1,2,2,,,,,,,,,,,,,2,,,,,,2,,,1,400
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,5,4,4,14,17,2,148,1,"GODERE",64,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,5,4,4,14,17,2,148,1,"COFFEE",72,1,3,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,6,4,4,14,17,2,148,1,"PUMPKINS",61,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,6,4,4,14,17,2,148,1,"GODERE",64,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,6,4,4,14,17,2,148,1,"ENSET",74,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,7,4,4,14,17,2,148,1,"KALE",56,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,8,4,4,14,17,2,148,1,"SUGAR CANE",76,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,9,4,4,14,17,2,148,1,"RAPE SEED",26,1,1,,,,,,,,,,,,,,2,,,,,,2,,,0,30
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,9,4,4,14,17,2,148,1,"KALE",56,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,9,4,4,14,17,2,148,1,"GODERE",64,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,10,4,4,14,17,2,148,1,"KALE",56,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,10,4,4,14,17,2,148,1,"GODERE",64,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,10,4,4,14,17,2,148,1,"CHAT",71,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,11,4,4,14,17,2,148,1,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,,,,,,,2,,,2,600
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,12,4,4,14,17,2,148,1,"TEFF",7,1,1,2,,,,,,,,,,,,,,,,,,,2,,,8,500
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,13,4,4,14,17,2,148,1,"BANANAS",42,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,14,4,4,14,17,2,148,1,"GODERE",64,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,14,4,4,14,17,2,148,1,"CHAT",71,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,14,4,4,14,17,2,148,1,"ENSET",74,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,15,4,4,14,17,2,148,1,"PUMPKINS",61,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,15,4,4,14,17,2,148,1,"ENSET",74,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,15,4,4,14,17,2,148,1,"AVOCADOS",84,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,16,4,4,14,17,2,148,1,"BANANAS",42,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,17,4,4,14,17,2,148,1,"ORANGES",47,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,17,4,4,14,17,2,148,1,"GODERE",64,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,18,4,4,14,17,2,148,1,"SORGHUM",6,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,1,300
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,19,4,4,14,17,2,148,1,"TEFF",7,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,4,500
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,20,4,4,14,17,2,148,1,"MAIZE",2,2,4,1,"N01",,3,50,1,0,62,1,,,,,2,,,,,,2,,,3,500
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,21,4,4,14,17,2,148,1,"MAIZE",2,1,2,2,,,,,,,,,,,,,2,,,,,,2,,,8,400
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,21,4,4,14,17,2,148,1,"COFFEE",72,1,3,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,22,4,4,14,17,2,148,1,"BANANAS",42,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,23,4,4,14,17,2,148,1,"BARLEY",1,1,1,1,"N02",,12,0,1,0,120,1,,,,,2,,,,,,2,,,12,0
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,24,4,4,14,17,2,148,1,"BANANAS",42,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,25,4,4,14,17,2,148,1,"WHEAT",8,1,1,1,"N02",,2,60,1,0,30,1,,,,,2,,,,,,2,,,2,600
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,26,4,4,14,17,2,148,1,"MANGOS",46,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,1,27,4,4,14,17,2,148,1,"COFFEE",72,1,3,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,2,1,4,4,14,17,2,148,1,"TEFF",7,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,17,0
"0404140170214801","04041401702148","04041401702",1,6036.0546875,3,1,4,4,14,17,2,148,1,"COFFEE",72,1,3,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,4,1,4,4,14,17,2,148,1,"COFFEE",72,1,3,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,5,1,4,4,14,17,2,148,1,"COFFEE",72,1,3,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170214801","04041401702148","04041401702",1,6036.0546875,6,1,4,4,14,17,2,148,1,"COFFEE",72,1,3,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170217201","04041401702172","04041401702",1,6036.0546875,2,1,4,4,14,17,2,172,1,"MAIZE",2,1,3,1,"N01",,17,0,1,0,120,1,,,,,2,,,,,,2,,,17,0
"0404140170217201","04041401702172","04041401702",1,6036.0546875,2,2,4,4,14,17,2,172,1,"TEFF",7,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,8,500
"0404140170217201","04041401702172","04041401702",1,6036.0546875,3,1,4,4,14,17,2,172,1,"MAIZE",2,1,3,1,"N01",,25,50,1,0,180,1,,,,,2,,,,,,2,,,25,500
"0404140170217201","04041401702172","04041401702",1,6036.0546875,3,2,4,4,14,17,2,172,1,"TEFF",7,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,3,0
"0404140170217201","04041401702172","04041401702",1,6036.0546875,4,1,4,4,14,17,2,172,1,"COFFEE",72,1,3,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,2,4,4,14,17,2,196,3,"COFFEE",72,1,3,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,3,4,4,14,17,2,196,3,"MAIZE",2,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,0,150
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,3,4,4,14,17,2,196,3,"GODERE",64,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,4,4,4,14,17,2,196,3,"GODERE",64,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,4,4,4,14,17,2,196,3,"ENSET",74,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,5,4,4,14,17,2,196,3,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,5,4,4,14,17,2,196,3,"OTHER VEGETABLE",123,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,6,4,4,14,17,2,196,3,"PAPAYA",48,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,7,4,4,14,17,2,196,3,"GODERE",64,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,7,4,4,14,17,2,196,3,"COFFEE",72,1,3,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,7,4,4,14,17,2,196,3,"ENSET",74,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,8,4,4,14,17,2,196,3,"GODERE",64,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,9,4,4,14,17,2,196,3,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,9,4,4,14,17,2,196,3,"KALE",56,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,9,4,4,14,17,2,196,3,"GODERE",64,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,10,4,4,14,17,2,196,3,"GODERE",64,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,10,4,4,14,17,2,196,3,"CHAT",71,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,10,4,4,14,17,2,196,3,"COFFEE",72,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,11,4,4,14,17,2,196,3,"KALE",56,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,11,4,4,14,17,2,196,3,"GODERE",64,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,11,4,4,14,17,2,196,3,"CORIANDER",79,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,12,4,4,14,17,2,196,3,"ENSET",74,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,12,4,4,14,17,2,196,3,"SUGAR CANE",76,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,12,4,4,14,17,2,196,3,"RUE",81,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,13,4,4,14,17,2,196,3,"HARICOT BEANS",12,1,1,2,,,,,,,,,,,,,2,,,,,,2,,,0,30
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,13,4,4,14,17,2,196,3,"CHAT",71,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,13,4,4,14,17,2,196,3,"AVOCADOS",84,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,14,4,4,14,17,2,196,3,"PINAPPLES",49,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,14,4,4,14,17,2,196,3,"COFFEE",72,1,3,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,14,4,4,14,17,2,196,3,"ENSET",74,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,15,4,4,14,17,2,196,3,"MAIZE",2,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,0,90
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,15,4,4,14,17,2,196,3,"ENSET",74,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,15,4,4,14,17,2,196,3,"OTHER VEGETABLE",123,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,16,4,4,14,17,2,196,3,"MAIZE",2,1,3,2,,,,,,,,,,,,,2,,,,,,2,,,0,280
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,16,4,4,14,17,2,196,3,"ENSET",74,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,17,4,4,14,17,2,196,3,"COFFEE",72,,,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,17,4,4,14,17,2,196,3,"ENSET",74,1,1,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,18,4,4,14,17,2,196,3,"GODERE",64,,,,,,,,,,,,,,,,,,,,,,,,,,
"0404140170219603","04041401702196","04041401702",1,6036.0546875,1,20,4,4,14,17,2,196,3,"BANANAS",42,,,,,,,,,,,,,,,,,,,,,,,,,,
